annualinc,applytype,collections,delinq,inq,openacc,dti,pubrec,homeowner,term,vstatus,lstatus
51.684,INDIVIDUAL,0,1,0,6,14.86,0,RENT,36 months,Not Verified,On Time
120.0,INDIVIDUAL,0,0,0,12,22.22,0,MORTGAGE,36 months,Verified,On Time
110.0,INDIVIDUAL,0,0,0,8,6.33,0,MORTGAGE,36 months,Source Verified,On Time
72.0,INDIVIDUAL,0,0,1,18,22.15,0,MORTGAGE,36 months,Not Verified,On Time
47.0,INDIVIDUAL,0,0,2,8,14.5,0,RENT,36 months,Verified,On Time
200.0,INDIVIDUAL,0,1,2,24,28.67,0,MORTGAGE,36 months,Verified,Risky
46.5,INDIVIDUAL,0,1,0,13,17.32,0,MORTGAGE,36 months,Verified,On Time
70.0,INDIVIDUAL,0,0,0,4,3.73,0,MORTGAGE,36 months,Verified,On Time
138.0,INDIVIDUAL,0,1,1,20,22.58,0,MORTGAGE,60 months,Verified,Risky
110.0,INDIVIDUAL,0,0,0,7,2.64,0,MORTGAGE,36 months,Not Verified,On Time
38.0,INDIVIDUAL,0,0,0,6,8.46,0,RENT,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,0,0,15,13.98,0,MORTGAGE,60 months,Not Verified,On Time
37.0,INDIVIDUAL,0,0,2,10,12.81,0,RENT,60 months,Verified,On Time
206.0,INDIVIDUAL,0,1,0,18,8.18,0,MORTGAGE,60 months,Source Verified,On Time
20.0,INDIVIDUAL,0,0,2,9,27.97,0,RENT,36 months,Not Verified,Risky
50.0,INDIVIDUAL,0,0,0,16,28.39,0,RENT,60 months,Source Verified,On Time
80.0,INDIVIDUAL,0,0,2,19,22.15,0,MORTGAGE,36 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,1,22,24.75,0,MORTGAGE,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,0,0,9,14.12,1,OWN,36 months,Source Verified,On Time
83.6,INDIVIDUAL,0,0,0,20,15.7,0,RENT,60 months,Verified,On Time
55.0,INDIVIDUAL,0,1,0,8,24.86,0,MORTGAGE,60 months,Source Verified,On Time
36.0,INDIVIDUAL,0,0,0,13,32.5,0,OWN,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,0,2,12,21.44,0,RENT,36 months,Verified,On Time
75.0,INDIVIDUAL,0,1,0,14,8.13,0,MORTGAGE,36 months,Source Verified,On Time
120.0,INDIVIDUAL,0,0,0,13,24.0,0,MORTGAGE,36 months,Verified,On Time
80.0,INDIVIDUAL,0,0,2,26,25.21,0,MORTGAGE,36 months,Verified,On Time
150.0,INDIVIDUAL,0,0,0,17,24.42,0,MORTGAGE,36 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,0,9,9.23,3,RENT,60 months,Source Verified,On Time
96.78,INDIVIDUAL,0,0,1,8,18.97,0,MORTGAGE,36 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,1,21,31.71,0,MORTGAGE,36 months,Verified,On Time
120.0,INDIVIDUAL,0,0,0,21,12.58,0,MORTGAGE,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,4,0,24,13.85,0,MORTGAGE,36 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,0,8,8.79,0,MORTGAGE,36 months,Source Verified,On Time
28.0,INDIVIDUAL,0,0,0,6,23.19,0,RENT,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,0,11,13.13,0,MORTGAGE,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,0,11,17.25,0,OWN,60 months,Source Verified,On Time
82.5,INDIVIDUAL,0,0,0,12,14.98,0,MORTGAGE,36 months,Verified,On Time
100.0,INDIVIDUAL,0,0,0,6,12.37,0,RENT,36 months,Source Verified,On Time
76.0,INDIVIDUAL,0,0,0,14,35.42,0,RENT,60 months,Verified,On Time
30.0,INDIVIDUAL,0,0,0,10,22.2,0,RENT,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,0,0,4,6.99,0,RENT,36 months,Verified,On Time
76.0,INDIVIDUAL,0,0,1,8,6.85,0,MORTGAGE,36 months,Not Verified,On Time
150.0,INDIVIDUAL,0,0,1,10,23.01,0,MORTGAGE,60 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,12,11.04,0,RENT,36 months,Source Verified,On Time
120.0,INDIVIDUAL,0,0,1,19,28.46,0,MORTGAGE,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,2,7,16.29,0,MORTGAGE,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,2,14,21.21,1,MORTGAGE,36 months,Verified,On Time
70.0,INDIVIDUAL,0,0,0,23,33.38,1,RENT,36 months,Source Verified,On Time
42.0,INDIVIDUAL,0,0,1,3,14.71,0,RENT,36 months,Source Verified,On Time
45.0,INDIVIDUAL,0,5,0,17,32.13,0,RENT,60 months,Verified,On Time
72.0,INDIVIDUAL,0,0,0,13,10.65,0,MORTGAGE,36 months,Not Verified,On Time
110.0,INDIVIDUAL,0,0,0,8,13.23,0,RENT,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,0,6,23.98,0,RENT,36 months,Source Verified,On Time
34.0,INDIVIDUAL,0,1,3,10,11.02,0,MORTGAGE,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,1,1,9,14.14,0,MORTGAGE,36 months,Not Verified,On Time
62.119,INDIVIDUAL,0,2,2,11,20.46,0,MORTGAGE,60 months,Verified,On Time
80.0,INDIVIDUAL,0,0,0,19,29.58,0,MORTGAGE,60 months,Not Verified,On Time
440.0,INDIVIDUAL,0,0,0,4,4.39,0,OWN,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,2,6,27.04,0,MORTGAGE,36 months,Verified,On Time
110.0,INDIVIDUAL,0,0,1,14,13.3,0,MORTGAGE,36 months,Not Verified,On Time
20.0,INDIVIDUAL,0,0,1,4,16.44,0,OWN,36 months,Source Verified,Risky
35.0,INDIVIDUAL,0,0,2,9,13.03,0,MORTGAGE,36 months,Verified,On Time
84.0,INDIVIDUAL,0,0,1,8,7.54,3,RENT,36 months,Not Verified,On Time
42.0,INDIVIDUAL,0,0,1,12,34.89,0,OWN,60 months,Verified,On Time
100.0,INDIVIDUAL,0,2,0,20,17.27,0,MORTGAGE,60 months,Source Verified,On Time
225.0,INDIVIDUAL,0,0,0,14,17.24,0,MORTGAGE,36 months,Not Verified,On Time
61.0,INDIVIDUAL,0,0,0,9,21.52,0,MORTGAGE,60 months,Verified,On Time
60.0,INDIVIDUAL,1,0,0,8,12.34,0,OWN,36 months,Verified,On Time
66.0,INDIVIDUAL,0,0,0,12,18.17,0,RENT,36 months,Verified,On Time
98.0,INDIVIDUAL,0,1,0,17,7.8,1,RENT,60 months,Verified,On Time
30.0,INDIVIDUAL,0,0,1,7,25.56,0,RENT,36 months,Not Verified,On Time
40.0,INDIVIDUAL,0,0,1,7,5.37,0,OWN,60 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,0,17,16.27,0,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,1,5,11.59,0,RENT,36 months,Not Verified,On Time
32.64,INDIVIDUAL,0,0,0,24,17.72,0,RENT,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,0,13,28.69,0,MORTGAGE,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,2,1,15,13.2,0,MORTGAGE,36 months,Not Verified,On Time
115.0,INDIVIDUAL,0,0,0,10,25.96,1,MORTGAGE,36 months,Not Verified,On Time
120.0,INDIVIDUAL,0,4,3,11,19.3,0,MORTGAGE,60 months,Source Verified,Risky
59.5,INDIVIDUAL,0,0,0,4,10.57,0,MORTGAGE,60 months,Not Verified,On Time
104.0,INDIVIDUAL,0,1,1,13,17.46,0,RENT,36 months,Verified,On Time
85.0,INDIVIDUAL,0,0,2,5,8.03,1,MORTGAGE,36 months,Verified,On Time
44.0,INDIVIDUAL,0,0,0,22,39.25,0,MORTGAGE,36 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,0,19,28.1,0,MORTGAGE,60 months,Verified,On Time
90.0,INDIVIDUAL,0,2,0,10,7.07,0,MORTGAGE,36 months,Source Verified,On Time
29.0,INDIVIDUAL,0,0,1,15,34.48,1,OWN,36 months,Source Verified,Risky
125.0,INDIVIDUAL,0,0,0,11,14.2,0,MORTGAGE,36 months,Not Verified,On Time
99.0,INDIVIDUAL,0,1,1,7,12.04,0,RENT,36 months,Verified,On Time
84.0,INDIVIDUAL,0,0,0,6,7.81,0,MORTGAGE,60 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,1,17,11.96,0,MORTGAGE,36 months,Source Verified,On Time
125.0,INDIVIDUAL,0,0,1,5,9.03,0,MORTGAGE,36 months,Source Verified,On Time
46.0,INDIVIDUAL,0,0,0,15,32.22,0,MORTGAGE,60 months,Not Verified,On Time
72.0,INDIVIDUAL,0,0,3,12,15.19,0,RENT,36 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,0,5,12.79,0,RENT,36 months,Source Verified,On Time
450.0,INDIVIDUAL,0,0,0,11,12.99,0,MORTGAGE,60 months,Verified,On Time
32.0,INDIVIDUAL,0,0,0,8,35.15,0,RENT,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,0,10,16.87,1,RENT,36 months,Source Verified,On Time
110.0,INDIVIDUAL,0,0,0,10,15.94,1,MORTGAGE,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,0,8,6.56,0,MORTGAGE,60 months,Not Verified,On Time
30.0,INDIVIDUAL,0,0,0,8,22.64,0,MORTGAGE,36 months,Source Verified,On Time
80.52,INDIVIDUAL,0,1,1,11,26.9,0,MORTGAGE,60 months,Source Verified,On Time
62.0,INDIVIDUAL,0,0,1,11,36.18,0,OWN,60 months,Source Verified,On Time
51.84,INDIVIDUAL,0,0,1,11,24.4,0,OWN,36 months,Verified,On Time
45.0,INDIVIDUAL,0,0,0,4,14.35,1,RENT,36 months,Not Verified,On Time
200.0,INDIVIDUAL,0,1,1,15,14.71,0,MORTGAGE,36 months,Not Verified,On Time
36.0,INDIVIDUAL,0,0,1,15,29.6,0,OWN,36 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,1,16,19.66,0,MORTGAGE,60 months,Source Verified,On Time
43.0,INDIVIDUAL,0,0,0,19,25.15,0,RENT,36 months,Not Verified,On Time
29.0,INDIVIDUAL,0,0,0,8,24.79,0,MORTGAGE,36 months,Source Verified,Risky
58.9,INDIVIDUAL,0,1,0,8,15.21,0,RENT,60 months,Source Verified,On Time
48.0,INDIVIDUAL,0,6,0,12,30.4,0,OWN,36 months,Verified,On Time
67.0,INDIVIDUAL,0,0,1,10,6.45,0,MORTGAGE,60 months,Source Verified,On Time
180.0,INDIVIDUAL,0,0,3,16,29.69,0,MORTGAGE,60 months,Not Verified,On Time
44.0,INDIVIDUAL,0,0,1,6,7.91,0,RENT,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,0,4,5.36,0,OWN,60 months,Verified,On Time
22.6,INDIVIDUAL,0,0,0,5,15.93,0,RENT,36 months,Source Verified,On Time
140.0,INDIVIDUAL,0,1,0,9,11.67,0,MORTGAGE,36 months,Source Verified,Risky
61.0,INDIVIDUAL,0,0,0,12,18.3,0,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,0,7,17.22,0,MORTGAGE,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,0,11,15.24,0,MORTGAGE,60 months,Source Verified,On Time
30.0,INDIVIDUAL,0,0,0,5,26.56,0,RENT,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,0,7,16.32,0,MORTGAGE,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,0,11,22.97,0,OWN,60 months,Source Verified,On Time
105.96,INDIVIDUAL,0,0,1,12,9.83,2,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,1,14,11.06,0,MORTGAGE,36 months,Verified,On Time
50.0,INDIVIDUAL,0,0,1,8,16.37,1,RENT,36 months,Not Verified,On Time
200.0,INDIVIDUAL,0,0,1,15,12.05,0,MORTGAGE,60 months,Verified,On Time
27.0,INDIVIDUAL,0,0,1,10,5.91,1,RENT,36 months,Verified,On Time
25.0,INDIVIDUAL,0,2,0,8,28.13,1,OWN,36 months,Not Verified,On Time
64.0,INDIVIDUAL,0,0,0,7,19.59,1,MORTGAGE,60 months,Verified,On Time
107.0,INDIVIDUAL,0,0,0,11,13.46,0,MORTGAGE,36 months,Verified,On Time
34.0,INDIVIDUAL,0,0,0,10,23.4,0,MORTGAGE,60 months,Verified,Risky
20.0,INDIVIDUAL,0,0,0,10,30.79,0,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,0,12,17.17,0,RENT,60 months,Source Verified,On Time
91.0,INDIVIDUAL,0,0,0,10,13.08,0,MORTGAGE,36 months,Not Verified,On Time
107.0,INDIVIDUAL,0,0,0,20,21.61,0,RENT,36 months,Not Verified,On Time
39.68,INDIVIDUAL,0,0,0,8,27.1,0,RENT,60 months,Source Verified,On Time
39.062,INDIVIDUAL,0,0,1,8,27.53,0,MORTGAGE,60 months,Not Verified,On Time
30.0,INDIVIDUAL,0,0,2,7,27.72,0,RENT,60 months,Source Verified,On Time
35.0,INDIVIDUAL,0,0,1,6,12.96,0,RENT,36 months,Not Verified,On Time
130.0,INDIVIDUAL,0,0,1,11,10.86,2,RENT,36 months,Source Verified,On Time
73.0,INDIVIDUAL,0,0,0,9,20.58,0,RENT,60 months,Verified,On Time
70.0,INDIVIDUAL,0,0,3,21,22.43,0,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,1,15,13.25,0,MORTGAGE,36 months,Not Verified,On Time
65.0,INDIVIDUAL,0,0,1,14,15.07,0,OWN,36 months,Not Verified,On Time
105.0,INDIVIDUAL,0,2,0,9,20.97,0,RENT,36 months,Not Verified,On Time
95.0,INDIVIDUAL,0,1,2,18,7.26,1,OWN,36 months,Verified,On Time
38.0,INDIVIDUAL,0,0,0,9,18.51,0,RENT,36 months,Not Verified,On Time
67.45,INDIVIDUAL,0,0,0,11,33.88,0,OWN,60 months,Verified,On Time
32.0,INDIVIDUAL,0,0,0,13,6.11,0,MORTGAGE,36 months,Source Verified,On Time
51.605,INDIVIDUAL,0,0,0,8,16.42,0,RENT,36 months,Source Verified,On Time
81.6,INDIVIDUAL,0,0,3,14,24.25,0,MORTGAGE,36 months,Verified,Risky
85.0,INDIVIDUAL,0,0,1,14,15.3,1,MORTGAGE,60 months,Not Verified,On Time
65.0,INDIVIDUAL,0,0,1,3,5.82,0,MORTGAGE,36 months,Verified,On Time
86.0,INDIVIDUAL,0,2,2,10,10.45,0,MORTGAGE,36 months,Verified,On Time
91.0,INDIVIDUAL,0,0,1,12,19.85,1,OWN,60 months,Source Verified,On Time
150.0,INDIVIDUAL,0,0,0,12,10.45,0,MORTGAGE,36 months,Not Verified,On Time
70.0,INDIVIDUAL,0,4,0,10,20.52,0,RENT,36 months,Not Verified,On Time
34.0,INDIVIDUAL,0,0,1,5,20.26,1,RENT,36 months,Source Verified,On Time
103.0,INDIVIDUAL,0,0,0,6,8.41,0,RENT,36 months,Verified,On Time
83.0,INDIVIDUAL,0,0,0,12,29.79,0,RENT,60 months,Verified,On Time
124.0,INDIVIDUAL,0,0,1,8,13.91,0,RENT,60 months,Source Verified,On Time
81.0,INDIVIDUAL,0,1,1,14,14.77,0,MORTGAGE,36 months,Source Verified,On Time
23.79456,INDIVIDUAL,0,0,1,9,23.46,0,MORTGAGE,36 months,Verified,On Time
90.0,INDIVIDUAL,0,0,1,16,17.93,0,MORTGAGE,36 months,Source Verified,On Time
125.0,INDIVIDUAL,0,0,0,8,12.92,0,MORTGAGE,60 months,Verified,On Time
50.0,INDIVIDUAL,0,0,1,6,30.89,0,RENT,60 months,Verified,On Time
17.0,INDIVIDUAL,0,0,0,6,23.31,0,RENT,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,2,7,3.63,0,RENT,36 months,Source Verified,Risky
55.0,INDIVIDUAL,0,0,0,15,26.64,0,RENT,60 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,2,9,21.21,0,MORTGAGE,36 months,Verified,On Time
45.0,INDIVIDUAL,0,0,0,11,12.83,0,RENT,36 months,Not Verified,On Time
20.0,INDIVIDUAL,0,0,1,9,11.7,0,RENT,36 months,Not Verified,On Time
120.0,INDIVIDUAL,0,0,2,14,19.84,0,MORTGAGE,36 months,Verified,On Time
41.5,INDIVIDUAL,0,0,0,27,19.83,0,MORTGAGE,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,0,7,5.2,0,RENT,36 months,Verified,On Time
48.0,INDIVIDUAL,0,0,1,11,30.83,0,OWN,36 months,Source Verified,On Time
42.0,INDIVIDUAL,0,0,1,5,5.11,0,MORTGAGE,36 months,Not Verified,On Time
68.008,INDIVIDUAL,0,0,0,17,24.09,0,MORTGAGE,36 months,Source Verified,On Time
47.0,INDIVIDUAL,0,0,0,28,26.71,0,OWN,36 months,Source Verified,On Time
78.645,INDIVIDUAL,0,0,1,12,35.88,0,RENT,60 months,Verified,On Time
16.0,INDIVIDUAL,0,0,0,7,10.73,0,MORTGAGE,36 months,Verified,On Time
35.0,INDIVIDUAL,0,0,0,5,22.59,0,OWN,36 months,Verified,On Time
110.0,INDIVIDUAL,0,0,2,28,28.3,0,RENT,36 months,Not Verified,On Time
78.0,INDIVIDUAL,0,0,0,15,21.76,0,OWN,36 months,Source Verified,On Time
210.0,INDIVIDUAL,0,1,0,7,9.16,0,MORTGAGE,60 months,Source Verified,On Time
53.0,INDIVIDUAL,0,0,3,9,21.63,0,MORTGAGE,60 months,Verified,Risky
39.0,INDIVIDUAL,0,0,0,18,16.09,0,RENT,36 months,Verified,On Time
71.876,INDIVIDUAL,0,0,0,7,12.67,1,RENT,36 months,Source Verified,On Time
49.0,INDIVIDUAL,0,0,0,16,38.26,0,OWN,36 months,Source Verified,On Time
119.0,INDIVIDUAL,0,0,1,19,15.03,0,MORTGAGE,60 months,Source Verified,On Time
54.0,INDIVIDUAL,0,0,0,6,32.62,0,MORTGAGE,60 months,Not Verified,On Time
90.0,INDIVIDUAL,0,1,0,11,11.47,0,MORTGAGE,36 months,Not Verified,On Time
150.0,INDIVIDUAL,0,0,0,8,13.13,0,MORTGAGE,36 months,Source Verified,On Time
165.0,INDIVIDUAL,0,2,2,12,16.09,1,OWN,36 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,0,5,21.82,0,RENT,36 months,Verified,On Time
128.749,INDIVIDUAL,0,0,0,10,17.85,0,MORTGAGE,60 months,Verified,On Time
119.0,INDIVIDUAL,0,0,0,23,11.66,0,RENT,36 months,Not Verified,On Time
200.0,INDIVIDUAL,0,0,1,13,18.45,0,RENT,36 months,Source Verified,On Time
67.0,INDIVIDUAL,0,0,0,14,21.57,0,MORTGAGE,36 months,Verified,On Time
114.0,INDIVIDUAL,0,0,0,13,16.49,0,MORTGAGE,36 months,Not Verified,On Time
36.0,INDIVIDUAL,0,0,0,12,26.2,0,MORTGAGE,36 months,Source Verified,On Time
120.0,INDIVIDUAL,0,0,3,7,0.5,1,MORTGAGE,36 months,Verified,On Time
80.0,INDIVIDUAL,0,0,1,10,12.6,1,MORTGAGE,60 months,Verified,On Time
140.0,INDIVIDUAL,0,1,0,13,16.01,0,MORTGAGE,60 months,Not Verified,On Time
80.0,INDIVIDUAL,0,1,1,9,16.42,0,MORTGAGE,60 months,Verified,On Time
66.0,INDIVIDUAL,0,0,1,10,12.87,0,OWN,36 months,Source Verified,Risky
60.0,INDIVIDUAL,0,0,0,5,15.76,1,MORTGAGE,36 months,Source Verified,On Time
175.0,INDIVIDUAL,0,1,0,10,9.71,0,MORTGAGE,36 months,Not Verified,On Time
72.5,INDIVIDUAL,0,0,0,17,13.83,0,MORTGAGE,36 months,Source Verified,On Time
42.0,INDIVIDUAL,0,3,0,11,35.43,0,RENT,36 months,Not Verified,On Time
120.0,INDIVIDUAL,0,0,0,8,5.7,0,RENT,36 months,Verified,On Time
110.0,INDIVIDUAL,0,0,3,20,14.08,0,MORTGAGE,36 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,0,9,33.51,0,OWN,60 months,Source Verified,On Time
38.0,INDIVIDUAL,0,0,1,10,15.51,0,MORTGAGE,36 months,Source Verified,On Time
64.0,INDIVIDUAL,0,0,0,8,24.25,0,RENT,36 months,Source Verified,On Time
197.0,INDIVIDUAL,0,0,1,16,20.64,0,MORTGAGE,36 months,Verified,On Time
80.0,INDIVIDUAL,0,0,0,15,14.97,0,MORTGAGE,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,3,9,12.59,0,MORTGAGE,36 months,Not Verified,On Time
145.0,INDIVIDUAL,0,0,0,22,14.43,0,RENT,36 months,Not Verified,On Time
95.0,INDIVIDUAL,0,0,0,9,12.05,1,MORTGAGE,36 months,Source Verified,On Time
130.6,INDIVIDUAL,0,0,1,18,14.19,0,MORTGAGE,36 months,Not Verified,On Time
49.0,INDIVIDUAL,0,0,1,5,33.9,0,RENT,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,7,9.76,0,MORTGAGE,60 months,Source Verified,On Time
121.7,INDIVIDUAL,0,0,1,9,14.9,0,MORTGAGE,60 months,Verified,On Time
63.0,INDIVIDUAL,0,0,0,10,18.86,0,RENT,60 months,Source Verified,On Time
130.0,INDIVIDUAL,0,0,0,14,19.04,0,MORTGAGE,36 months,Verified,On Time
150.0,INDIVIDUAL,0,1,0,6,9.81,0,RENT,36 months,Verified,On Time
60.0,INDIVIDUAL,0,1,0,6,8.46,0,MORTGAGE,36 months,Source Verified,On Time
63.0,INDIVIDUAL,0,0,0,17,23.62,0,MORTGAGE,36 months,Not Verified,On Time
150.0,INDIVIDUAL,0,0,2,8,24.91,0,RENT,60 months,Not Verified,On Time
103.0,INDIVIDUAL,0,0,1,11,18.37,0,RENT,60 months,Verified,On Time
88.0,INDIVIDUAL,0,1,0,17,14.15,0,MORTGAGE,36 months,Verified,On Time
36.0,INDIVIDUAL,0,0,0,5,3.0,0,OWN,36 months,Not Verified,On Time
52.0,INDIVIDUAL,0,0,4,15,29.31,0,OWN,36 months,Verified,On Time
200.0,INDIVIDUAL,0,0,0,22,21.58,0,MORTGAGE,60 months,Source Verified,On Time
186.0,INDIVIDUAL,0,0,0,5,11.03,0,OWN,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,0,6,16.87,0,RENT,36 months,Not Verified,On Time
25.0,INDIVIDUAL,0,0,0,9,21.84,0,MORTGAGE,36 months,Source Verified,On Time
72.0,INDIVIDUAL,0,0,0,14,20.43,0,MORTGAGE,36 months,Verified,On Time
64.0,INDIVIDUAL,0,1,1,9,19.69,0,MORTGAGE,36 months,Source Verified,Risky
63.648,INDIVIDUAL,0,5,2,11,34.13,0,MORTGAGE,60 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,2,13,38.36,0,MORTGAGE,36 months,Verified,On Time
160.0,INDIVIDUAL,0,0,0,9,15.7,0,RENT,36 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,0,12,20.73,0,RENT,36 months,Source Verified,On Time
44.0,INDIVIDUAL,0,0,0,7,14.67,0,RENT,36 months,Not Verified,Risky
48.0,INDIVIDUAL,0,0,0,3,17.58,1,OWN,36 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,0,6,6.0,0,RENT,36 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,1,12,29.52,2,MORTGAGE,60 months,Source Verified,On Time
56.0,INDIVIDUAL,0,0,5,28,17.7,0,RENT,60 months,Verified,On Time
54.0,INDIVIDUAL,0,0,0,4,35.56,0,RENT,36 months,Not Verified,On Time
73.635,INDIVIDUAL,0,0,0,11,10.76,0,OWN,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,1,1,6,6.88,0,RENT,60 months,Not Verified,Risky
44.0,INDIVIDUAL,0,0,2,2,16.2,0,RENT,60 months,Verified,Risky
67.0,INDIVIDUAL,0,0,0,17,11.95,0,RENT,36 months,Source Verified,On Time
63.0,INDIVIDUAL,0,1,0,9,18.19,0,MORTGAGE,36 months,Not Verified,On Time
51.0,INDIVIDUAL,0,1,0,13,15.74,0,MORTGAGE,60 months,Verified,On Time
61.0,INDIVIDUAL,0,1,0,14,18.62,0,OWN,36 months,Verified,On Time
83.0,INDIVIDUAL,0,0,3,13,16.53,0,OWN,60 months,Source Verified,On Time
46.19531,INDIVIDUAL,0,0,0,6,9.56,0,OWN,36 months,Source Verified,On Time
40.0,INDIVIDUAL,0,3,1,6,15.54,1,RENT,60 months,Not Verified,On Time
39.36,INDIVIDUAL,0,1,2,10,9.6,0,MORTGAGE,36 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,1,15,20.53,0,MORTGAGE,36 months,Verified,On Time
37.0,INDIVIDUAL,0,0,1,12,17.61,0,RENT,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,0,13,14.02,0,MORTGAGE,60 months,Source Verified,On Time
26.0,INDIVIDUAL,0,3,2,3,10.8,0,MORTGAGE,36 months,Source Verified,On Time
89.0,INDIVIDUAL,0,0,1,11,22.27,0,RENT,36 months,Source Verified,On Time
33.0,INDIVIDUAL,0,0,1,12,33.42,0,MORTGAGE,36 months,Verified,On Time
84.0,INDIVIDUAL,0,0,0,19,19.4,0,MORTGAGE,60 months,Source Verified,On Time
220.0,INDIVIDUAL,0,0,2,6,7.55,0,OWN,36 months,Source Verified,On Time
48.0,INDIVIDUAL,0,0,1,6,9.08,0,RENT,60 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,0,14,15.68,0,MORTGAGE,36 months,Verified,On Time
42.0,INDIVIDUAL,0,2,2,25,26.46,0,OWN,60 months,Not Verified,On Time
24.0,INDIVIDUAL,0,0,0,10,26.07,0,RENT,36 months,Verified,On Time
150.0,INDIVIDUAL,0,2,0,10,11.87,0,MORTGAGE,36 months,Verified,On Time
58.0,INDIVIDUAL,0,0,2,4,1.61,0,MORTGAGE,36 months,Source Verified,On Time
76.0,INDIVIDUAL,0,0,0,8,20.21,0,MORTGAGE,36 months,Verified,On Time
180.0,INDIVIDUAL,0,0,0,17,4.06,0,MORTGAGE,36 months,Verified,Risky
45.012,INDIVIDUAL,0,0,0,9,20.45,0,RENT,60 months,Verified,Risky
52.0,INDIVIDUAL,0,0,0,16,26.45,1,MORTGAGE,36 months,Source Verified,On Time
65.0,INDIVIDUAL,0,1,1,11,17.19,1,RENT,36 months,Verified,On Time
65.0,INDIVIDUAL,0,1,0,12,14.86,0,MORTGAGE,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,0,5,8.4,0,MORTGAGE,60 months,Verified,On Time
68.016,INDIVIDUAL,0,1,0,11,8.08,0,MORTGAGE,36 months,Verified,On Time
30.0,INDIVIDUAL,0,1,0,9,26.8,0,RENT,36 months,Not Verified,On Time
25.0,INDIVIDUAL,0,0,0,10,14.02,0,RENT,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,0,6,12.86,0,MORTGAGE,60 months,Source Verified,On Time
56.0,INDIVIDUAL,0,1,0,14,28.91,1,OWN,36 months,Not Verified,On Time
130.0,INDIVIDUAL,0,0,0,17,6.96,0,MORTGAGE,36 months,Verified,On Time
54.768,INDIVIDUAL,0,1,1,9,8.55,0,MORTGAGE,36 months,Not Verified,On Time
110.0,INDIVIDUAL,0,0,0,23,17.89,0,MORTGAGE,36 months,Not Verified,On Time
70.0,INDIVIDUAL,0,1,0,17,18.48,1,MORTGAGE,36 months,Not Verified,On Time
58.0,INDIVIDUAL,0,0,2,15,31.93,0,RENT,36 months,Source Verified,On Time
80.5,INDIVIDUAL,0,0,0,7,15.31,2,OWN,36 months,Source Verified,On Time
